SKU,vCPUs,Memory_GB,Memory_Ratio,Version,MeterType,OSType,CPUType,Notes,Features,Meter,Product Name,centralus,eastus,eastus2
Standard_D128lds_v6,128.0,256.0,1:2,v6,Spot,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128lds v6 Spot,Virtual Machines Dldsv6 Series,1.474334,1.637214,1.304688
Standard_D128lds_v6,128.0,256.0,1:2,v6,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128lds v6 Spot,Virtual Machines Dldsv6 Series Windows,2.602648,3.165786,2.39279
Standard_D128lds_v7,128.0,256.0,1:2,v7,On Demand,Linux,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable; Accelerator: v7,Standard_D128lds_v7,Virtual Machines Dldsv7-series Linux,8.516,8.87,8.87
Standard_D128lds_v7,128.0,256.0,1:2,v7,On Demand,Windows,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable; Accelerator: v7,Standard_D128lds_v7,Virtual Machines Dldsv7-series Windows,14.404,14.758,14.758
Standard_D128lds_v7,128.0,256.0,1:2,v7,Spot,Linux,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable; Accelerator: v7,Standard_D128lds_v7 Spot,Virtual Machines Dldsv7-series Linux,1.573757,1.774,1.639176
Standard_D128lds_v7,128.0,256.0,1:2,v7,Spot,Windows,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable; Accelerator: v7,Standard_D128lds_v7 Spot,Virtual Machines Dldsv7-series Windows,2.661859,2.9516,2.727278
Standard_D128ls_v6,128.0,256.0,1:2,v6,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128ls v6,Virtual Machines Dlsv6 Series,6.455,5.713,5.713
Standard_D128ls_v6,128.0,256.0,1:2,v6,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128ls v6,Virtual Machines Dlsv6 Series Windows,12.343,11.601,11.601
Standard_D128ls_v6,128.0,256.0,1:2,v6,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128ls v6,Virtual Machines Dlsv6 Series v8,565440.0,500400.0,500400.0
Standard_D128ls_v6,128.0,256.0,1:2,v6,Spot,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128ls v6 Spot,Virtual Machines Dlsv6 Series,1.192238,1.305992,1.055762
Standard_D128ls_v6,128.0,256.0,1:2,v6,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128ls v6 Spot,Virtual Machines Dlsv6 Series Windows,2.315547,2.803962,2.143865
Standard_D128ls_v7,128.0,256.0,1:2,v7,On Demand,Linux,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Premium storage capable; Accelerator: v7,Standard_D128ls_v7,Virtual Machines Dlsv7-series Linux,7.197,7.497,7.497
Standard_D128ls_v7,128.0,256.0,1:2,v7,On Demand,Windows,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Premium storage capable; Accelerator: v7,Standard_D128ls_v7,Virtual Machines Dlsv7-series Windows,13.085,13.385,13.385
Standard_D128ls_v7,128.0,256.0,1:2,v7,Spot,Linux,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Premium storage capable; Accelerator: v7,Standard_D128ls_v7 Spot,Virtual Machines Dlsv7-series Linux,1.330006,1.4994,1.385446
Standard_D128ls_v7,128.0,256.0,1:2,v7,Spot,Windows,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Low memory; Premium storage capable; Accelerator: v7,Standard_D128ls_v7 Spot,Virtual Machines Dlsv7-series Windows,2.418108,2.677,2.473548
Standard_D128nds_v6,128.0,512.0,1:4,v6,On Demand,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Local temp disk; Premium storage capable,D128nds v6,Virtual Machines Dndsv6 Series Linux,10.184,10.184,10.184
Standard_D128nds_v6,128.0,512.0,1:4,v6,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Local temp disk; Premium storage capable,D128nds v6,Virtual Machines Dndsv6 Series Windows,16.072,16.072,16.072
Standard_D128nds_v6,128.0,512.0,1:4,v6,Low Priority,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Local temp disk; Premium storage capable,D128nds v6 Low Priority,Virtual Machines Dndsv6 Series Linux,,2.037,2.037
Standard_D128nds_v6,128.0,512.0,1:4,v6,Low Priority,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Local temp disk; Premium storage capable,D128nds v6 Low Priority,Virtual Machines Dndsv6 Series Windows,,6.429,6.429
Standard_D128nds_v6,128.0,512.0,1:4,v6,Spot,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Local temp disk; Premium storage capable,D128nds v6 Spot,Virtual Machines Dndsv6 Series Linux,1.879966,2.36167,1.882003
Standard_D128nds_v6,128.0,512.0,1:4,v6,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Local temp disk; Premium storage capable,D128nds v6 Spot,Virtual Machines Dndsv6 Series Windows,3.016714,3.929604,2.970106
Standard_D128nlds_v6,128.0,256.0,1:2,v6,On Demand,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128nlds v6,Virtual Machines Dnldsv6 Series Linux,8.963,8.963,8.963
Standard_D128nlds_v6,128.0,256.0,1:2,v6,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128nlds v6,Virtual Machines Dnldsv6 Series Windows,14.851,14.851,14.851
Standard_D128nlds_v6,128.0,256.0,1:2,v6,Low Priority,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128nlds v6 Low Priority,Virtual Machines Dnldsv6 Series Linux,,1.793,1.793
Standard_D128nlds_v6,128.0,256.0,1:2,v6,Low Priority,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128nlds v6 Low Priority,Virtual Machines Dnldsv6 Series Windows,,5.94,5.94
Standard_D128nlds_v6,128.0,256.0,1:2,v6,Spot,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128nlds v6 Spot,Virtual Machines Dnldsv6 Series Linux,1.65457,2.07852,1.656362
Standard_D128nlds_v6,128.0,256.0,1:2,v6,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Local temp disk; Premium storage capable,D128nlds v6 Spot,Virtual Machines Dnldsv6 Series Windows,2.787533,3.63107,2.744465
Standard_D128nls_v6,128.0,256.0,1:2,v6,On Demand,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128nls v6,Virtual Machines Dnlsv6 Series Linux,7.258,7.258,7.258
Standard_D128nls_v6,128.0,256.0,1:2,v6,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128nls v6,Virtual Machines Dnlsv6 Series Windows,13.146,13.146,13.146
Standard_D128nls_v6,128.0,256.0,1:2,v6,Low Priority,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128nls v6 Low Priority,Virtual Machines Dnlsv6 Series Linux,,1.452,1.452
Standard_D128nls_v6,128.0,256.0,1:2,v6,Low Priority,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128nls v6 Low Priority,Virtual Machines Dnlsv6 Series Windows,,5.258,5.258
Standard_D128nls_v6,128.0,256.0,1:2,v6,Spot,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128nls v6 Spot,Virtual Machines Dnlsv6 Series Linux,1.339827,1.659179,1.341278
Standard_D128nls_v6,128.0,256.0,1:2,v6,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Low memory; Premium storage capable,D128nls v6 Spot,Virtual Machines Dnlsv6 Series Windows,2.46619,3.177388,2.429381
Standard_D128ns_v6,128.0,512.0,1:4,v6,On Demand,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128ns v6,Virtual Machines Dnsv6 Series Linux,8.911,8.911,8.911
Standard_D128ns_v6,128.0,512.0,1:4,v6,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128ns v6,Virtual Machines Dnsv6 Series Windows,14.799,14.799,14.799
Standard_D128ns_v6,128.0,512.0,1:4,v6,Low Priority,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128ns v6 Low Priority,Virtual Machines Dnsv6 Series Linux,,1.782,1.782
Standard_D128ns_v6,128.0,512.0,1:4,v6,Low Priority,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128ns v6 Low Priority,Virtual Machines Dnsv6 Series Windows,,5.919,5.919
Standard_D128ns_v6,128.0,512.0,1:4,v6,Spot,Linux,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128ns v6 Spot,Virtual Machines Dnsv6 Series Linux,1.644971,2.037055,1.646753
Standard_D128ns_v6,128.0,512.0,1:4,v6,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128ns v6 Spot,Virtual Machines Dnsv6 Series Windows,2.776292,3.576918,2.734855
Standard_D128s_v6,128.0,512.0,1:4,v6,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128s v6,Virtual Machines Dsv6 Series,7.29,6.451,6.451
Standard_D128s_v6,128.0,512.0,1:4,v6,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128s v6,Virtual Machines Dsv6 Series Windows,13.178,12.339,12.339
Standard_D128s_v6,128.0,512.0,1:4,v6,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128s v6,Virtual Machines Dsv6 Series v8,638640.0,565080.0,565080.0
Standard_D128s_v6,128.0,512.0,1:4,v6,Spot,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128s v6 Spot,Virtual Machines Dsv6 Series,1.346463,1.474699,1.192145
Standard_D128s_v6,128.0,512.0,1:4,v6,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,D128s v6 Spot,Virtual Machines Dsv6 Series Windows,2.472193,2.982336,2.280247
Standard_D128s_v7,128.0,512.0,1:4,v7,On Demand,Linux,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Premium storage capable; Accelerator: v7,Standard_D128s_v7,Virtual Machines Dsv7-series Linux,8.128,8.467,8.467
Standard_D128s_v7,128.0,512.0,1:4,v7,On Demand,Windows,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Premium storage capable; Accelerator: v7,Standard_D128s_v7,Virtual Machines Dsv7-series Windows,14.016,14.355,14.355
Standard_D128s_v7,128.0,512.0,1:4,v7,Spot,Linux,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Premium storage capable; Accelerator: v7,Standard_D128s_v7 Spot,Virtual Machines Dsv7-series Linux,1.502054,1.6934,1.564702
Standard_D128s_v7,128.0,512.0,1:4,v7,Spot,Windows,Intel Xeon 6 6973PC (Granite Rapids) [x86-64],,Premium storage capable; Accelerator: v7,Standard_D128s_v7 Spot,Virtual Machines Dsv7-series Windows,2.590157,2.871,2.652804
Standard_D13,13,,,,On Demand,Unspecified,,,,D13/DS13,Virtual Machines D Series,0.771,0.771,0.694
Standard_D13,13,,,,On Demand,Windows,,,,D13/DS13,Virtual Machines D Series Windows,1.056,1.056,0.972
Standard_D13,13,,,,Low Priority,Unspecified,,,,D13/DS13 Low Priority,Virtual Machines D Series,0.154,0.154,0.139
Standard_D13,13,,,,Low Priority,Windows,,,,D13/DS13 Low Priority,Virtual Machines D Series Windows,0.422,0.422,0.389
Standard_D13,13,,,,Spot,Unspecified,,,,D13/DS13 Spot,Virtual Machines D Series,0.133075,0.148186,0.388154
Standard_D13,13,,,,Spot,Windows,,,,D13/DS13 Spot,Virtual Machines D Series Windows,0.182371,0.20328,0.54364
Standard_D14,14,,,,On Demand,Unspecified,,,,D14/DS14,Virtual Machines D Series,1.542,1.542,1.387
Standard_D14,14,,,,On Demand,Windows,,,,D14/DS14,Virtual Machines D Series Windows,2.111,2.111,1.944
Standard_D14,14,,,,Low Priority,Unspecified,,,,D14/DS14 Low Priority,Virtual Machines D Series,0.308,0.308,0.277
Standard_D14,14,,,,Low Priority,Windows,,,,D14/DS14 Low Priority,Virtual Machines D Series Windows,0.844,0.844,0.778
Standard_D14,14,,,,Spot,Unspecified,,,,D14/DS14 Spot,Virtual Machines D Series,0.266149,0.296372,0.775749
Standard_D14,14,,,,Spot,Windows,,,,D14/DS14 Spot,Virtual Machines D Series Windows,0.36457,0.406368,1.087279
Standard_D160ads_v7,160.0,640.0,1:4,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Local temp disk; Premium storage capable; Accelerator: v7,D160ads v7,Virtual Machines Dadsv7 Series,9.12,9.12,9.12
Standard_D160ads_v7,160.0,640.0,1:4,v7,On Demand,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Local temp disk; Premium storage capable; Accelerator: v7,D160ads v7,Virtual Machines Dadsv7 Series Windows,16.48,16.48,16.48
Standard_D160ads_v7,160.0,640.0,1:4,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Local temp disk; Premium storage capable; Accelerator: v7,D160ads v7,Virtual Machines Dadsv7 Series v8,798960.0,798960.0,798960.0
Standard_D160ads_v7,160.0,640.0,1:4,v7,Spot,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Local temp disk; Premium storage capable; Accelerator: v7,D160ads v7 Spot,Virtual Machines Dadsv7 Series,1.68264,1.71,1.685376
Standard_D160ads_v7,160.0,640.0,1:4,v7,Spot,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Local temp disk; Premium storage capable; Accelerator: v7,D160ads v7 Spot,Virtual Machines Dadsv7 Series Windows,3.042208,3.09824,3.045504
Standard_D160alds_v7,160.0,320.0,1:2,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Local temp disk; Premium storage capable; Accelerator: v7,D160alds v7,Virtual Machines Daldsv7 Series,7.616,7.616,7.616
Standard_D160alds_v7,160.0,320.0,1:2,v7,On Demand,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Local temp disk; Premium storage capable; Accelerator: v7,D160alds v7,Virtual Machines Daldsv7 Series Windows,14.976,14.976,14.976
Standard_D160alds_v7,160.0,320.0,1:2,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Local temp disk; Premium storage capable; Accelerator: v7,D160alds v7,Virtual Machines Daldsv7 Series v8,667200.0,667200.0,667200.0
Standard_D160alds_v7,160.0,320.0,1:2,v7,Spot,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Local temp disk; Premium storage capable; Accelerator: v7,D160alds v7 Spot,Virtual Machines Daldsv7 Series,1.405152,1.428,1.407437
Standard_D160alds_v7,160.0,320.0,1:2,v7,Spot,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Local temp disk; Premium storage capable; Accelerator: v7,D160alds v7 Spot,Virtual Machines Daldsv7 Series Windows,2.76457,2.815488,2.767565
Standard_D160als_v7,160.0,320.0,1:2,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D160als v7,Virtual Machines Dalsv7 Series,6.432,6.432,6.432
Standard_D160als_v7,160.0,320.0,1:2,v7,On Demand,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D160als v7,Virtual Machines Dalsv7 Series Windows,13.792,13.792,13.792
Standard_D160als_v7,160.0,320.0,1:2,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D160als v7,Virtual Machines Dalsv7 Series v8,563400.0,563400.0,563400.0
Standard_D160als_v7,160.0,320.0,1:2,v7,Spot,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D160als v7 Spot,Virtual Machines Dalsv7 Series,1.186704,1.206,1.188634
Standard_D160als_v7,160.0,320.0,1:2,v7,Spot,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D160als v7 Spot,Virtual Machines Dalsv7 Series Windows,2.546003,2.592896,2.548762
Standard_D160as_v7,160.0,640.0,1:4,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Premium storage capable; Accelerator: v7,D160as v7,Virtual Machines Dasv7 Series,7.264,7.264,7.264
Standard_D160as_v7,160.0,640.0,1:4,v7,On Demand,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Premium storage capable; Accelerator: v7,D160as v7,Virtual Machines Dasv7 Series Windows,14.624,14.624,14.624
Standard_D160as_v7,160.0,640.0,1:4,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Premium storage capable; Accelerator: v7,D160as v7,Virtual Machines Dasv7 Series v8,636360.0,636360.0,636360.0
Standard_D160as_v7,160.0,640.0,1:4,v7,Spot,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Premium storage capable; Accelerator: v7,D160as v7 Spot,Virtual Machines Dasv7 Series,1.340208,1.362,1.342387
Standard_D160as_v7,160.0,640.0,1:4,v7,Spot,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Premium storage capable; Accelerator: v7,D160as v7 Spot,Virtual Machines Dasv7 Series Windows,2.69959,2.749312,2.702515
Standard_D16_v3,16.0,64.0,1:4,v3,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon 8171M (Skylake) [x86-64] Intel Xeon E5-2673 v4 (Broadwell) [x86-64] Intel Xeon E5-2673 v3 (Haswell) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v3,Virtual Machines Dv3 Series v8,77040.0,67320.0,67320.0
Standard_D16_v3,16.0,64.0,1:4,v3,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon 8171M (Skylake) [x86-64] Intel Xeon E5-2673 v4 (Broadwell) [x86-64] Intel Xeon E5-2673 v3 (Haswell) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v3/D16s v3,Virtual Machines Dv3 Series,0.88,0.768,0.768
Standard_D16_v3,16.0,64.0,1:4,v3,On Demand,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon 8171M (Skylake) [x86-64] Intel Xeon E5-2673 v4 (Broadwell) [x86-64] Intel Xeon E5-2673 v3 (Haswell) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v3/D16s v3,Virtual Machines Dv3 Series Windows,1.69,1.504,1.504
Standard_D16_v3,16.0,64.0,1:4,v3,Low Priority,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon 8171M (Skylake) [x86-64] Intel Xeon E5-2673 v4 (Broadwell) [x86-64] Intel Xeon E5-2673 v3 (Haswell) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v3/D16s v3 Low Priority,Virtual Machines Dv3 Series,0.176,0.154,0.154
Standard_D16_v3,16.0,64.0,1:4,v3,Low Priority,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon 8171M (Skylake) [x86-64] Intel Xeon E5-2673 v4 (Broadwell) [x86-64] Intel Xeon E5-2673 v3 (Haswell) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v3/D16s v3 Low Priority,Virtual Machines Dv3 Series Windows,0.676,0.602,0.602
Standard_D16_v3,16.0,64.0,1:4,v3,Spot,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon 8171M (Skylake) [x86-64] Intel Xeon E5-2673 v4 (Broadwell) [x86-64] Intel Xeon E5-2673 v3 (Haswell) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v3/D16s v3 Spot,Virtual Machines Dv3 Series,0.14212,0.14761,0.33431
Standard_D16_v3,16.0,64.0,1:4,v3,Spot,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon 8171M (Skylake) [x86-64] Intel Xeon E5-2673 v4 (Broadwell) [x86-64] Intel Xeon E5-2673 v3 (Haswell) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v3/D16s v3 Spot,Virtual Machines Dv3 Series Windows,0.272935,0.289069,0.654691
Standard_D16_v4,16.0,64.0,1:4,v4,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v4,Virtual Machines Dv4 Series,0.868,0.768,0.768
Standard_D16_v4,16.0,64.0,1:4,v4,On Demand,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v4,Virtual Machines Dv4 Series Windows,1.604,1.504,1.504
Standard_D16_v4,16.0,64.0,1:4,v4,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v4,Virtual Machines Dv4 Series v8,76080.0,67320.0,67320.0
Standard_D16_v4,16.0,64.0,1:4,v4,Low Priority,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v4 Low Priority,Virtual Machines Dv4 Series,0.174,0.154,0.154
Standard_D16_v4,16.0,64.0,1:4,v4,Low Priority,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v4 Low Priority,Virtual Machines Dv4 Series Windows,0.642,0.602,0.602
Standard_D16_v4,16.0,64.0,1:4,v4,Spot,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v4 Spot,Virtual Machines Dv4 Series,0.158063,0.159744,0.364109
Standard_D16_v4,16.0,64.0,1:4,v4,Spot,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8272CL (Cascade Lake) [x86-64] Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v4 Spot,Virtual Machines Dv4 Series Windows,0.296259,0.312832,0.713046
Standard_D16_v5,16.0,64.0,1:4,v5,On Demand,Unspecified,Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v5,Virtual Machines Dv5 Series,0.868,0.768,0.768
Standard_D16_v5,16.0,64.0,1:4,v5,On Demand,Windows,Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v5,Virtual Machines Dv5 Series Windows,1.604,1.504,1.504
Standard_D16_v5,16.0,64.0,1:4,v5,On Demand,Unspecified,Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v5,Virtual Machines Dv5 Series v8,76080.0,67320.0,67320.0
Standard_D16_v5,16.0,64.0,1:4,v5,Low Priority,Unspecified,Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v5 Low Priority,Virtual Machines Dv5 Series,0.174,0.154,0.154
Standard_D16_v5,16.0,64.0,1:4,v5,Low Priority,Windows,Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v5 Low Priority,Virtual Machines Dv5 Series Windows,0.642,0.602,0.602
Standard_D16_v5,16.0,64.0,1:4,v5,Spot,Unspecified,Intel Xeon Platinum 8473C (Sapphire Rapids) [x86-64] Intel Xeon Platinum 8370C (Ice Lake) [x86-64] Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,,D16 v5 Spot,Virtual Machines Dv5 Series,0.160233,0.162893,0.364109
